Supplier Name,MPN,EAN,Product name,Brand,Supplier stock,Supplier Cost
Navy blue,C13T27024012,8715946625768,Patrone Epson 27 cyan                                  T2702,Epson,3,9.73
Navy blue,C13T27014012,8715946625744,Patrone Epson 27 black                                 T2701,Epson,1,15.76
Navy blue,37-63-EA2,6956745153003,WH Sunne  VESA  600x400  schwenk-/neigbar       max.50kg,Sunne,1,60.45
Navy blue,MB998TP-B,4711132869637,ICY Dock We-Ra. IcyDock 2.5 SATA III HDD & SSD Enclosure,ICY Dock,4,26.13
Navy blue,HB30C4AFPD,65030867702,"StarTech.com 4 Port USB C Hub with 4 USB Type-A Ports (USB 3.0 SuperSpeed 5Gbps), 60W Power Delivery Passthrough Charging, USB 3.1 Gen 1/USB 3.2 Gen 1 Laptop Hub Adapter, MacBook, Dell - Windows/macOS/Linux (HB30C4AFPD) - hub - 4 ports",StarTech,6,37.95
Navy blue,CMH16GX4M2E3200C16,840006632009,CORSAIR Vengeance RGB PRO SL - DDR4 - kit - 16 GB: 2 x 8 GB - DIMM 288-pin - unbuffered,Corsair,8,39.27
Navy blue,DB-340409-001-S,4016032383222,DIGITUS Display Adapter - DisplayPort / DVI - 15 cm,Digitus,6,4.97
Navy blue,101981,766623101981,MANHATTAN Mini Multi-Card Reader/Writer USB 3.0 24-in-1,Manhattan,12,6.03
Navy blue,KF548S38IB-32,740617326123,Kingston RAM FURY Impact - 32 GB - DDR5 4800 UDIMM CL38,Kingston,10,69.66
Navy blue,SP128GBUC3C31V1K,4712702655964,USB-Stick 128GB Silicon Power USB3.2 + Typ C   C31  Black,Silicon Power,2,10.85
Navy blue,IB-MS600-W,4250078163770,"Wandhalterung IcyBox 24"" 61cm Tastatur und Mausablage",Icy Box,1,317.79
Navy blue,M6HGP,5397184810019,"Dell notebook Precision 7780 - 43.2 cm (17"") - Intel Core i9-13950HX - Gray",DELL,1,2718.95
Navy blue,354714,766623354714,MANHATTAN SuperSpeed+ USB C-Adapter Typ A Stecker - C Buchse,Manhattan,67,4.03
Navy blue,152549,766623152549,MANHATTAN Aktiver Mini-DisplayPort auf DVI-I-Adapter 4K@30HZ,Manhattan,29,6.07
Navy blue,741163,766623741163,INTELLINET Patchkabel Cat6a-Stecker/Cat7-Rohkabel 20m sw,Intellinet,1,16.97
Navy blue,00-256555,4251538809573,Innovation IT M.2 2280 256GB SATA3 SSD Bulk,Innovation IT,100,15.12
Navy blue,C13T02V24010,8715946652740,Patrone Epson 502 cyan                                 T02V2,Epson,3,7.03
Navy blue,C13T02V34010,8715946652764,Patrone Epson 502 magenta                              T02V3,Epson,1,7.03
Navy blue,C13T02V44010,8715946652788,Patrone Epson 502 yellow                               T02V4,Epson,1,7.03
Navy blue,DN-48002,4016032490326,DIGITUS server rack DN-48002 - 21U,Digitus,113,122.88
Navy blue,61GC5730A0AS,4710710678982,"AverMedia Video Capture Card, Live Gamer 4K (GC573)",AverMedia,9,168.16
Navy blue,M324R2GA3PB0-CWM,,RAM DDR5 16GB / PC5600 /ECC/UB/ Samsung (1Rx8),Samsung,98,105.84
Navy blue,M324R2GA3DB0-CWM,,RAM DDR5 16GB / PC5600 /ECC/UB/ Samsung (1Rx8),Samsung,100,105.84
Navy blue,P01366-B21,190017252100,HPE 96W Smart Storage Battery 878643-001 815983-001,Hewlett & Packard Enterprise,13,34.61
Navy blue,2280100-R,760884157077,Adaptec Kabel SFF8643->4xSAS+SB intern 0.8m ACK-I-HDmSAS-4SAS-SB-.8M,Microchip,4,29.05
Navy blue,MB606SPO-B,4713227445146,"Backplane IcyDock 6x6,3cm SATAI-III in 1x5,25"" HDD/SSD sw retail",ICY Dock,2,142.78
Navy blue,PR2200ERTXL2UAC,4711027798967,CyberPower Professional Rack Mount PR2200ERTXL2UAC - UPS - 2200 Watt - 2200 VA,Cyberpower,2,1119.65
Navy blue,CMK48GX5M2B6000C30W,840440486121,CORSAIR Vengeance - DDR5 - kit - 48 GB: 2 x 24 GB - DIMM 288-pin - 3000 MHz / PC5-48000,Corsair,10,160.93
Navy blue,BNEDXT,8717399994026,BakkerElkhuizen Maus DXT2 Precision wired retail,Bakker Elkuizen,4,83.48
Navy blue,100-000000334,,CPU AMD EPYC MILAN 7513 TRAY ohne Cooler (32x2.60GHZ/128MB/200W) 64 Threads/MemoryChannel 8/PCIe 4.0x128/bis3.65GHZ,Advanced Micro Devices,1,834.73
Navy blue,UM.HX2EEG05,4711474260383,"Acer KA272Gbip 27""    69,0cm 16:9  120Hz 1920x1080 black",Acer,500,91.42
Navy blue,0B47741,829686009325,Western Digital HD 3.5 SAS3 12TB WUH722012CL5204/512e Di,Western Digital,40,305.64
Navy blue,BNEU950UK,8719274671954,BakkerElkhuizen Tastatur Ultraboard 950 Compact UK Layout,Bakker Elkuizen,4,63.29
Navy blue,CM8070804496015,675901923927,CPU Intel Xeon E-2324G/3.1 GHz/8MB/UP/LGA1200/Tray,Intel,18,300.24
Navy blue,3536480,4034303025053,MEMORY DRIVE FLASH USB3 32GB/3536480 INTENSO,Intenso,50,4.22
Navy blue,3536490,4034303025084,MEMORY DRIVE FLASH USB3 64GB/SILVER 3536490 INTENSO,Intenso,50,5.34
Navy blue,3536491,4034303032952,MEMORY DRIVE FLASH USB3.2/128GB 3536491 INTENSO,Intenso,50,9.89
Navy blue,DA-70118,4016032117933,DIGITUS keyboard/mouse adapter,Digitus,30,4.15
Navy blue,BNEESLWRB,8719274672920,BakkerElkhuizen Maus Handballenauflage Ergoslider Plus schw,Bakker Elkuizen,4,51.29
Navy blue,CMSO16GX4M2A2133C15,843591068161,CORSAIR RAM Value Select - 16 GB (2 x 8 GB Kit) - DDR4 2133 SO-DIMM CL15,Corsair,25,32.85
Navy blue,355353,766623355353,MANHATTAN Premium HDMI-Kabel Ethernet-Kanal 4K@60HZ 3m,Manhattan,14,5.49
Navy blue,APCRBC110,731304248217,APC Batterie f. div. Geräte #RBC110,APC by Schneider Electric,10,58.32
Navy blue,1701682400,7318081682408,DURABLE TREND Zettelkasten transparent,Durable,8,4.77
Navy blue,ST18000NE000-REC,,Seagate HD 3.5 SATA3 18TB Recertified 24Month Warranty,Seagate recertified,100,225.72
Navy blue,GD4520-BKK1S,5706998503183,Datalogic Handscanner Gryphon GD4520 [GD4520-BKK1S],Datalogic,14,142.38
Navy blue,MR1951,4260664879442,MEMORY DRIVE FLASH USB-C 16GB/MR1951 MEDIARANGE,MediaRange,23,3.11
Navy blue,GM4200-BK-433K1,5704174281917,Datalogic Funkscanner Gryphon GM4200 [GM4200-BK-433K1],Datalogic,37,198.36
Navy blue,MR1952,4260664879466,MEMORY DRIVE FLASH USB-C 32GB/MR1952 MEDIARANGE,MediaRange,17,3.3
Navy blue,TA-UC-AC2PD30LCD-CAR-01,8716309129695,MOBILE CHARGER CAR USB 2PORT/TA-UC-AC2PD30LCD-CAR01 GEMBIRD,Gembird,9,4.76
Navy blue,920-008684,5099206077454,Logitech Desktop MK540 Advanced [UK] black,Logitech,97,53.89
Navy blue,4999-829-409,5706991021134,Jabra Headset Evolve 20 UC Duo USB Special Edition,JABRA,139,35.08
Navy blue,WD242KRYZ,718037904931,Western Digital HD 3.5 SATA3-Raid 24TB Gold Series,Western Digital,2,578.45
Navy blue,MRBAT160,4260664875826,BATTERY RECH. LI-ION AAA 1.5V/500MAH 4P MRBAT160 MEDIARANGE,MediaRange,12,6.35
Navy blue,MRBAT161,4260664875840,BATTERY RECH. LI-ION AA 1.5V/1400MAH 4P MRBAT161 MEDIARANGE,MediaRange,11,6.35
Navy blue,SPK-BT-LED-08S,8716309132596,Portable Speaker|GEMBIRD|Black|Wireless|Bluetooth|SPK-BT-LED-08S,Gembird,9,6.36
Navy blue,FD16GATT431KK-EF,3536403372842,USB-Stick  16GB PNY Attaché 4 USB 3.1 retail,PNY Technologies,201,3.12
Navy blue,P-SDU32G10PPL-GE,751492625676,SD MicroSD HC Card  32GB PNY Performance Plus Cl.10 retail,PNY Technologies,168,2.76
Navy blue,SPK-BT-LED-08L,8716309132619,Portable Speaker|GEMBIRD|Black|Wireless|Bluetooth|SPK-BT-LED-08L,Gembird,24,10.11
Navy blue,9PA5200503,4713224523632,FSP Server Netzteil Einzelmodul FSP520-20RAB retail,Fortron,2,102.81
Navy blue,88887348,4260133128453,Inter-Tech 48.3cm IPC 2U-2404L   2HE  STORAGE   S-ATA!,Inter Tech,5,118.24
Navy blue,MB095SP-B,4713227445368,"FlexiDock IcyDock 2x 2.5"" + 1x 3.5"" SATA/SAS to 1x 5.25"" bay",ICY Dock,1,34.07
Navy blue,4460211,3362934403089,Joystick Thrustm. T.Flight Full Kit Xbox            (XBO/PC) retail,Thrustmaster,10,162.58
Navy blue,XN421 BULK,4044953503559,Power Supply|XILENCE|Performance C+ | XP650R6.2|650 Watts|Efficiency 80 PLUS|PFC Active|XN421BULK,Xilence,100,38.32
Navy blue,88885552,4260455646826,Inter-Tech Zusatzlüfter Fan 120mm RGB für X-908 u. X-608 bl.,Inter Tech,2,5.07
Navy blue,61BU113000AM,4710710674144,"AVerMedia Video Capture Box, Live Streamer CAP 4K (BU113)",AverMedia,33,92.76
Navy blue,88887359,4260455647366,Inter-Tech RASPBERRY Gehäuse ODS-716 Pi4 ( Model B) retail,Inter Tech,77,7.18
Navy blue,SP040TBPHD66LS3K,4713436145462,Silicon Power 4TB USB3.2 A66 Shockproof External Hard Drive 6.3cm (2.5) Black,Silicon Power,3,111.97
Navy blue,MW463ZM/A,,"Beats Pill - Wireless Bluetooth Speaker - Champagne Gold,Model A3211",BEATS,10,114.09
Navy blue,MW443ZM/A,,"Beats Pill - Wireless Bluetooth Speaker - Matte Black,Model A3211",BEATS,10,114.09
Navy blue,MWQW3ZM/A,,"Beats Pill - Wireless Bluetooth Speaker - Statement Red,Model A3211",BEATS,10,114.09
Navy blue,ADS4900WRE1,4977766814775,Scanner Brother ADS-4900W Duplex-Dokumentenscanner WiFi,Brother,6,761.99
Navy blue,C13T09J24010,8715946701585,Patrone Epson 408 cyan                                 T09J2,Epson,3,37.11
Navy blue,C13T09J34010,8715946701592,Patrone Epson 408 magenta                              T09J3,Epson,4,37.11
Navy blue,C13T09J44010,8715946701707,Patrone Epson 408 yellow                               T09J4,Epson,2,37.11
Navy blue,C13T09K24010,8715946701721,Patrone Epson 408 cyan XL                              T09K2,Epson,3,51.32
Navy blue,C13T09K34010,8715946701738,Patrone Epson 408 magenta XL                           T09K3,Epson,2,51.24
Navy blue,C13T09K44010,8715946701745,Patrone Epson 408 yellow XL                            T09K4,Epson,2,51.24
Navy blue,CT64G56C46S5,649528944160,NB MEMORY 64GB DDR5-5600/SO CT64G56C46S5 CRUCIAL,Crucial,7,131.39
Navy blue,CT64G56C46U5,649528944146,MEMORY DIMM 64GB DDR5-5600/CT64G56C46U5 CRUCIAL,Crucial,12,131.39
Navy blue,RVC-DPC,,Active USB-C -> DisplayPort cable - adapter AXAGON RVC-DPC for connecting a DisplayPort monitor/TV/projector to a notebook or mobile phone using USB type C connector.,AXAGON,9,9.59
Navy blue,BT0061,4052792065374,"Logilink Bluetooth 5.1 Audiosender, Reichweite bis 7m, schw.",LogiLink,6,8.86
Navy blue,CP2K32G64C40U5B,649528945709,DDR5 64GB PC 6400 CL36 KIT (2x32GB)  Crucial Pro black intern retail,Crucial,5,147.01
Navy blue,CP2K32G60C40U5B,649528946980,DDR5 64GB PC 6000 CL36 KIT (2x32GB)  Crucial Pro black intern retail,Crucial,21,143.82
Navy blue,MQLH3ZM/A,194253563662,"Beats Studio Buds + - True Wireless Noise Cancelling Earbuds - Black / Gold,Model A2872 A2871 A2870",BEATS,2,144.18
Navy blue,MQLJ3ZM/A,194253563778,"Beats Studio Buds + - True Wireless Noise Cancelling Earbuds - Ivory,Model A2872 A2871 A2870",BEATS,4,144.18
Navy blue,MQLK3ZM/A,194253563884,"Beats Studio Buds + - True Wireless Noise Cancelling Earbuds - Transparent,Model A2872 A2871 A2870",BEATS,3,144.18
Navy blue,IB-173SSK,4250078169628,Icy Box We-Ra 1x2.5+1x3.5 SATA/SAS to 2xSATA Host 5.25 Enclosure,Icy Box,4,49.16
Navy blue,SMRTER_SPEEDY_C_BK,4250551407148,"smrter SPEEDY Daten-& Ladekabel, Typ USB-C, 100cm, black retail",Smrter,39,3.86
Navy blue,SMRTER_SPEEDY_L_BK,4250551407186,"smrter SPEEDY Daten-& Ladekabel, Typ Lightning, 100cm, black retail",Smrter,13,4.46
Navy blue,MUW03ZM/A,195949116759,"Beats Solo Buds - True Wireless Earbuds - Transparent Red,Model A3151 A3150 A3152",BEATS,13,68.04
Navy blue,MUVY3ZM/A,195949116636,"Beats Solo Buds - True Wireless Earbuds - Storm Grey,Model A3151 A3150 A3152",BEATS,3,68.04
Navy blue,MUVX3ZM/A,195949116513,"Beats Solo Buds - True Wireless Earbuds - Arctic Purple,Model A3151 A3150 A3152",BEATS,15,68.04
Navy blue,GD4520-BKK1B,5706998335319,Datalogic Handscanner Gryphon GD4520 [GD4520-BKK1B],Datalogic,44,152.86
Navy blue,RHD-125S,,"Axagon Reduction for 1x 2.5 HDD into 3.5 position, grey",AXAGON,10,2.33
Navy blue,A520M-DS3H AC,4719331810696,Gigabyte GA-A520M-DS3H AC (AM4) (D),Gigabyte,39,68.14
Navy blue,B840M DS3H,4719331868437,"Gigabyte B840M DS3H                  (B840,AM5,mATX,DDR5)",Gigabyte,20,109.77
Navy blue,PA0221,4052792057096,"Logilink Steckdosenadapter, 1x USB-C  & 3x USB-A  27W",LogiLink,8,9.08
Navy blue,CP2K16G64C38U5B,649528944511,DDR5 32GB KIT 2x16GB PC 6400 Crucial PRO Overclocking Edition CP2K16G64C38U5B schwarz,Crucial,98,77.75
Navy blue,90NB15F2-M001L0,4711387897874,"Notebook|ASUS|VivoBook Series|M1607KA-MB024W|CPU  Ryzen AI 5|340|2000 MHz|16""|1920x1080|RAM 16GB|DDR5|SSD 512GB|AMD Radeon Graphics|Integrated|ENG|Windows 11 Home|Silver|1.88 kg|90NB15F2-M001L0",Asus,15,970.92
Navy blue,90NB15A1-M001V0,4711387846926,"Notebook|ASUS|VivoBook Series|X1607CA-MB045W|CPU  Core Ultra|u5-225H|1700 MHz|16""|1920x1200|RAM 16GB|SSD 512GB|Intel Graphics|Integrated|ENG|Windows 11 Home|Blue|1.88 kg|90NB15A1-M001V0",Asus,6,970.92
Navy blue,90NB14W4-M00880,197105842366,"Notebook|ASUS|ZenBook Series|14 OLED|UX3405CA-QL219W|CPU  Core Ultra|u5-125H|3600 MHz|14""|Touchscreen|1920x1200|RAM 16GB|LPDDR5x|SSD 512GB|Intel Arc Graphics|Integrated|ENG|NumberPad|Windows 11 Home|Silver|1.28 kg|90NB14W4-M00880",Asus,17,1294.92
Navy blue,90NB16G2-M001Y0,4711387857496,"Notebook|ASUS|ZenBook Series|UX3407RA-QD010W|CPU  Snapdragon|X1E78100|3400 MHz|14""|1920x1200|RAM 32GB|LPDDR5x|SSD 1TB|Qualcomm Adreno|Integrated|ENG|Windows 11 Home|Grey|0.98 kg|90NB16G2-M001Y0",Asus,9,1726.92
Navy blue,90NB14W3-M00860,197105842359,"Notebook|ASUS|ZenBook Series|14 OLED|UX3405CA-PZ217W|CPU  Core Ultra|u7-255H|2000 MHz|14""|Touchscreen|2880x1800|RAM 32GB|LPDDR5x|SSD 1TB|Intel Arc Graphics|Integrated|ENG|NumberPad|Windows 11 Home|Blue|1.28 kg|90NB14W3-M00860",Asus,30,1726.92
Navy blue,90NB14X1-M00820,197105823570,"Notebook|ASUS|ZenBook Series|DUO|UX8406CA-PZ009W|CPU  Core Ultra|U9-285H|2900 MHz|14""|Touchscreen|2880x1800|RAM 32GB|LPDDR5x|SSD 2TB|Intel Arc Graphics|Integrated|ENG|Windows 11 Home|Grey|1.65 kg|90NB14X1-M00820",Asus,26,2482.92
Navy blue,MB024SP-B,4713227445672,"FlexiDock IcyDock 4x 2.5"" to 1x5.25""bay mobil rack SATA/SAS",ICY Dock,12,25.35
Navy blue,187040,9556089770408,FABER-CASTELL Radierer Latex-free Tinte/Blei 7070-40,Faber-Castell,30,0.62
Navy blue,C13T26134012,8715946625607,Patrone Epson 26 magenta                               T2613,Epson,3,11.17
Navy blue,K20745F7,3112539918422,Freecolor Patrone Canon PGI-580XXL black remanufactured,Freecolor,5,7.91
Navy blue,88885615,4260455648349,"Inter-Tech Adapter GPU-02 (12pin) auf 3x8pin PCIe, 34cm",Inter Tech,4,8.76
Navy blue,C13T40D240,8715946631165,Patrone Epson T40D2 cyan XL                            T40D2,Epson,3,43.96
Navy blue,C13T40D440,8715946631189,Patrone Epson T40D4 yellow  XL                         T40D4,Epson,3,44.01
Navy blue,SMRTER_SPEEDY100_S_AT,4250551407636,"smrter SPEEDY 100 Daten-& Ladekabel 100W PD, USB-C,  40cm BK retail",Smrter,33,3.68
Navy blue,154324,4005401543244,FABER-CASTELL Filzstift Jumbo Sup. Washable 24er,Faber-Castell,20,5.34
Navy blue,183900,4005401839002,FABER-CASTELL Doppelspitzdose RollOn Sparkle,Faber-Castell,7,2.11
Navy blue,AOC-H21030,4014619842568,Python AOC Hybrid Ultra-High-Speed HDMI« 2.1 Kabel 30m,Python,1,59.17
Navy blue,C13T11C440,8715946711249,Patrone Epson T11C4 yellow L                           T11C4,Epson,3,52.32
Navy blue,C13T75534N,8715946726892,Patrone Epson T7553 magenta Xl                         T7553,Epson,7,67.39
Navy blue,WDS200T4B0E-00CNZ0,718037893228,Western Digital Blue 2TB NVMe M.2 2280 SSD,Western Digital,10,104.26
Navy blue,CT2K8G56C46S5,649528929976,SO DDR5 16GB PC 5600 CL46  KIT  (2x8GB)   Crucial,Crucial,48,35.21
Navy blue,870B6110C1F3NL1,632983937891,KYOCERA ECOSYS PA4000wx/Plus Laserdrucker sw,Kyocera,1,387.71
Navy blue,K75562DE,5028252644167,Kensington TAS KM150 EQ Wireless Tastatur & Maus Set,Kensington,1,24.33
Navy blue,MB491SKL-1B,4713227446143,ICY Dock ToughArmor Mobile Rack for 1x 2.5 to 1x 3.5 Bay SAS/SA,ICY Dock,2,93.06
Navy blue,CP2K24G60C48U5,649528939623,DDR5 48GB PC 6000 KIT CL48 (2x24GB) Crucial Pro (24Gbit),Crucial,3,114.18
Navy blue,400101421,5904017319443,Oxford Collegeblock-Duo Klassik A4+ L.28  + L. 27,Oxford,29,3.37
Navy blue,81172,4043619811724,"DELOCK Kabel USB 2.0 Kabel USB Type-C Stecker PD 3.0 1,5m",Delock,1,5.29
Navy blue,HDWG51EUZSVA,4260557512913,"Toshiba 8.9cm (3.5"") 14TB SATA3 NAS N300 7200RPM intern",Toshiba,3,254.83
Navy blue,MG10ADA10TE,4260557513156,"Toshiba 8.9cm (3.5"") 10TB SATA3 Enterprise Cap. 7200RPM 512E",Toshiba,15,218.83
Navy blue,323222,766623323222,MANHATTAN HDMI-Kabel Ethernet A -> A St/St  3.00m ARC 28 AWG,Manhattan,9,2.88
Navy blue,FPMA-D825BLACK,8717371443474,"Neomounts Tischfuss 10""-27"" 1TFT Max.10KG schwarz",Neomounts,2,83.53
Navy blue,UA0133G,4052792034691,"Logilink Protective Box for 3.5 HDDs, Green",LogiLink,29,2.35
Navy blue,IB-564SSK,4250078161400,"Backplane IcyBox 4x3,5"" SATA/SAS HDD/SSD -> 3x 5,25"" Schacht retail",Icy Box,5,110.61
Navy blue,CE261A,884420186847,Toner HP Color Laser CP4500Serie Cyan CE261A,Hewlett Packard,9,209.52
Navy blue,UA0313,4052792048681,Logilink USB 3.1 HUB 3-port Type-C w/Gigabit LAN schwarz,LogiLink,7,19.4
Navy blue,X1000RBP,4026908003864,ONLINE USV-Batteriepaket für Xanto 1000R / 1500R,Online USV-Systeme AG,2,452.52
Navy blue,461580,766623461580,MANHATTAN Monitorhalter m. Gasdruckfeder+Kugelgelenk 17-32,Manhattan,10,41.79
Navy blue,G84-4400LUBUS-0,4025112026874,CHERRY TAS G84-4400 Corded US-Layout hellgrau TRACKBALL USB,Cherry,6,142.98
Navy blue,G84-4100LCADE-2,4025112062483,CHERRY TAS G84-4100 Corded DE-Layout schwarz,Cherry,29,70.55
Navy blue,HDMI25MM,8717371445133,"Neomounts HDMI-Kabel High Speed 7,5m schwarz",Neomounts,5,18.2
Navy blue,920-002552,5099206020603,Logitech Desktop MK120 [UK] black,Logitech,64,22.5
Navy blue,9894901,43859735952,Fellowes Maus Penguin beidhändig kabellos  Gr.S schwarz/silb,Fellowes,5,89.43
Navy blue,BX750MI-GR,731304410843,APC Back-UPS BX Series BX750MI-GR UPS 410Watt 750VA,APC,1,82.37
Navy blue,JK-4500DE-0,4025112102509,CHERRY TAS KC 4500 ERGO Corded DE-Layout weiß-grau,Cherry,63,43.19
Navy blue,462259,766623462259,"MANHATTAN Ultraflache TV-Wandhalterung starr 23""-43"" 45kg",Manhattan,22,7.29
Navy blue,IMG-309,8681949011047,"INCA Gaming Maus IMG-309    7200 DPI, RGB, 7 Tasten, USB, SW retail",INCA,1,12.12
Navy blue,168304,766623168304,MANHATTAN Steckdosenleiste 6fach 2m Kabel weiß Schutzkontakt,Manhattan,32,6.63
Navy blue,IWM-221RSK,8697980457386,"INCA Maus IWM-221RSK  1000 DPI,Wireless,Nano-USB RT/SW  10 m",INCA,2,5.98
Navy blue,461870,766623461870,MANHATTAN VESA-Adapter Set Für Monitore ohne VESA-Bohrungen,Manhattan,13,5.63
Navy blue,ITCD-02TX,8681949010354,"INCA USB Kabel ITCD-02TX Typ C > DisplayPort, 4K60Hz, 2m",INCA,16,7.72
Navy blue,130714,766623130714,MANHATTAN USB-C PD 10-in-1 Dual-Monitor 8K Dockingstation,Manhattan,8,84.54
Navy blue,45-214-026,698833009378,"Ergotron Tischhalter MX 1-Monitor -42""-13kg -Alu-",Ergotron,1,157.92
Navy blue,462433,766623462433,"MANHATTAN TV-Wandhalterung 32""-70"" 40kg Full Motion",Manhattan,4,27.8
Navy blue,D32032-RPET,7640239421073,"Dicota Multi Twin Eco CORE Clamshell 14""-16"" black",Dicota,6,34.55
Navy blue,IKM-02,8681949014611,INCA Kaffeemaschine Wonder Serie Touch-Control-Schalter Duo,INCA,3,59.86
Navy blue,MG10ADA400E,4260557513118,"Toshiba 8.9cm (3.5"")  4TB SATA3 Enterprise Cap.  7200RPM 512",Toshiba,3,141.29
Navy blue,180702,766623180702,MANHATTAN Slim USB Mini-Tastatur 1.5m Kabel schwarz,Manhattan,3,13.13
Navy blue,DVP180Z,88381821612,"Makita DVP180Z - vakuumpumpe - ledningfri - intet batteri, ingen oplader",Makita,2,251.75
Navy blue,A25-3PL256-2000F,708326914116,Apricorn Hard Drive - 2 TB - USB 3.0 - Black,Apricorn,12,236.48
Navy blue,ASK3-NX-16GB,708326914642,Apricorn Aegis Secure Key 3XN - USB flash drive - 16 GB,Apricorn,11,86.68
Navy blue,TLZGD48G3200HC16C01,765441646230,T-Force RAM Vulcan Z - 8 GB - DDR4 3200 DIMM CL16,Team Group,104,12.06
Navy blue,CMK128GX4M4A2666C16,840006615903,CORSAIR RAM Vengeance LPX - 128 GB (4 x 32 GB Kit) - DDR4 2666 DIMM CL16,Corsair,13,192.39
Navy blue,MS5120W-GY,5397184289174,Dell MS5120W Maus optisch 7 Tasten kabellos Titan Gray,DELL,7,23.4
Navy blue,TLZRD416G3600HC18JDC01,765441652088,T-Force RAM Vulcan Z - 16 GB (2 x 8 GB Kit) - DDR4 3600 DIMM CL18,Team Group,22,23.09
Navy blue,TUSDH16GCL10U03,765441038226,Team flashcard - MicroSD - 16 GB,Team Group,87,2.2
Navy blue,CMSX16GX5M1A4800C40,840006662235,CORSAIR RAM Vengeance - 16 GB - DDR5 4800 SO-DIMM CL40,Corsair,28,37.15
Navy blue,KF556C40BBA-32,740617328592,Kingston RAM FURY Beast RGB - 32 GB - DDR5 5600 DIMM CL40,Kingston,21,76.13
Navy blue,MS700-BK-R-EU,5397184755860,Dell Mouse MS700 - Black,DELL,39,39.31
Navy blue,ANVX-500GB,,Apricorn Aegis NVX - 500 GB USB 3.2 Gen 2 SSD - TAA Compliant,Apricorn,4,271.32
Navy blue,KSM56E46BS8KM-16HA,740617336009,Kingston RAM Server Premier - 16 GB - DDR5-5600 DIMM CL46,Kingston,7,82.65
Navy blue,CTCED532G7200HC34ADC01,765441766426,Team Group RAM T-CREATE EXPERT - 32 GB (2 x 16 GB Kit) - DDR5 7200 DIMM CL34,Team Group,1,106.41
Navy blue,CMSX64GX5M2A5200C44,840006680512,CORSAIR RAM Vengeance - 64 GB (2 x 32 GB Kit) - DDR5 5200 SO-DIMM CL44,Corsair,11,138
Navy blue,M471A2G43CB2-CWE,,RAM SO-DIMM DDR4 16GB / PC3200 /UB/ Samsung,Samsung,100,41.04
Navy blue,KF584CU40RWK2-48,740617346831,Kingston FURY Renegade - DDR5 - kit - 48 GB: 2 x 24 GB - DIMM 288-pin - 4200 MHz / PC5-67200 - unbuffered,Kingston,2,286.57
Navy blue,CMH32GX5M2B6000Z28,840440490982,CORSAIR Vengeance RGB - DDR5 - kit - 32 GB: 2 x 16 GB - DIMM 288-pin - 3000 MHz / PC5-48000 - unbuffered,Corsair,1,124.74
Navy blue,CMK32GX5M2B6000Z28,840440491002,CORSAIR RAM Vengeance - 32 GB (2x 16 GB Kit) - DDR5 6000 DIMM CL28,Corsair,1,119.18
Navy blue,CMK32GX5M2B6000Z30W,840440496090,CORSAIR RAM Vengeance - 32 GB (2x 16 GB Kit) - DDR5 6000 DIMM CL30,Corsair,5,104.45
Navy blue,CMK32GX5M2E6000Z36W,840440496106,CORSAIR RAM Vengeance - 32 GB (2x 16 GB Kit) - DDR5 6000 DIMM CL36,Corsair,6,91.3
Navy blue,TUSDH8GCL1003,765441001695,Team memory card - microSDHC - 8 GB - black,Team Group,313,2.08
Navy blue,CMK16GX4M1A2400C14,843591084246,CORSAIR RAM Vengeance LPX - 16 GB - DDR4 2400 DIMM CL14,Corsair,13,26.59
Navy blue,CMSX32GX4M2A2666C18,843591084857,CORSAIR RAM Vengeance - 32 GB (2 x 16 GB Kit) - DDR4 2666 SO-DIMM CL18,Corsair,11,52.82
Navy blue,TC162364GB01,765441031401,TeamGroup USB flash drive Color Series C162 - USB 3.1 Gen 1 - 64 GB - black/silver,Team Group,11,3.81
Navy blue,CMSX16GX4M1A2666C18,843591077187,CORSAIR RAM Vengeance - 16 GB - DDR4 2666 SO-DIMM CL18,Corsair,22,25.56
Navy blue,LC600H-12 V231,4260070122286,LC Power power supply Office LC600H-12 V2.31 - 600 Watt,LC-Power,9,34.26
